,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,type
145,NVDA250103C00143000,2024-12-26 19:37:49+00:00,143.0,1.53,1.52,1.54,-0.38,-19.68912,7363.0,62056.0,0.30664755859375,False,REGULAR,USD,2025-01-03,call
146,NVDA250103C00144000,2024-12-26 19:36:10+00:00,144.0,1.23,1.22,1.23,-0.30999994,-20.129868,5077.0,9352.0,0.30591514404296877,False,REGULAR,USD,2025-01-03,call
147,NVDA250103C00145000,2024-12-26 19:36:16+00:00,145.0,0.97,0.97,0.98,-0.30999994,-24.218746,29863.0,27500.0,0.30689169677734374,False,REGULAR,USD,2025-01-03,call
148,NVDA250103C00146000,2024-12-26 19:35:48+00:00,146.0,0.77,0.75,0.77,-0.25,-24.509804,4038.0,8364.0,0.3073799731445312,False,REGULAR,USD,2025-01-03,call
149,NVDA250103C00147000,2024-12-26 19:37:01+00:00,147.0,0.6,0.59,0.61,-0.22999996,-27.71084,4129.0,29267.0,0.3100654931640625,False,REGULAR,USD,2025-01-03,call
150,NVDA250103C00148000,2024-12-26 19:35:43+00:00,148.0,0.47,0.46,0.47,-0.17999998,-27.692307,5782.0,10630.0,0.31055376953124997,False,REGULAR,USD,2025-01-03,call
151,NVDA250103C00149000,2024-12-26 19:34:57+00:00,149.0,0.36,0.36,0.37,-0.16999996,-32.075466,2089.0,7662.0,0.3139717041015625,False,REGULAR,USD,2025-01-03,call
152,NVDA250103C00150000,2024-12-26 19:37:54+00:00,150.0,0.28,0.28,0.29,-0.13999999,-33.33333,15882.0,94207.0,0.317389638671875,False,REGULAR,USD,2025-01-03,call
153,NVDA250103C00152500,2024-12-26 19:37:38+00:00,152.5,0.17,0.16,0.17,-0.06999999,-29.166664,4354.0,8742.0,0.3315496533203125,False,REGULAR,USD,2025-01-03,call
154,NVDA250103C00155000,2024-12-26 19:35:42+00:00,155.0,0.1,0.1,0.11,-0.04,-26.666666,1996.0,9551.0,0.35156898437499995,False,REGULAR,USD,2025-01-03,call
155,NVDA250103C00157500,2024-12-26 19:35:49+00:00,157.5,0.07,0.06,0.07,-0.020000003,-25.000004,1793.0,4890.0,0.36817038085937503,False,REGULAR,USD,2025-01-03,call
156,NVDA250103C00160000,2024-12-26 19:32:45+00:00,160.0,0.04,0.04,0.05,-0.02,-28.571428,666.0,8709.0,0.39063109375,False,REGULAR,USD,2025-01-03,call
157,NVDA250103C00162500,2024-12-26 18:55:50+00:00,162.5,0.03,0.03,0.04,-0.01,-25.0,452.0,2987.0,0.41602146484374997,False,REGULAR,USD,2025-01-03,call
158,NVDA250103C00165000,2024-12-26 19:33:27+00:00,165.0,0.03,0.02,0.03,0.0,0.0,408.0,3995.0,0.437505625,False,REGULAR,USD,2025-01-03,call
159,NVDA250103C00167500,2024-12-26 18:55:30+00:00,167.5,0.02,0.02,0.03,-0.01,-33.333336,581.0,1119.0,0.47070841796875,False,REGULAR,USD,2025-01-03,call
160,NVDA250103C00170000,2024-12-26 18:49:31+00:00,170.0,0.02,0.01,0.02,-0.01,-33.333336,223.0,4814.0,0.4804739453125,False,REGULAR,USD,2025-01-03,call
161,NVDA250103C00175000,2024-12-26 19:37:32+00:00,175.0,0.01,0.01,0.02,-0.01,-50.0,138.0,5539.0,0.5312546875,False,REGULAR,USD,2025-01-03,call
162,NVDA250103C00180000,2024-12-26 18:53:12+00:00,180.0,0.01,0.01,0.02,0.0,0.0,716.0,2098.0,0.585941640625,False,REGULAR,USD,2025-01-03,call
163,NVDA250103C00185000,2024-12-26 18:59:00+00:00,185.0,0.01,0.0,0.01,-0.01,-50.0,142.0,1730.0,0.57812921875,False,REGULAR,USD,2025-01-03,call
164,NVDA250103C00190000,2024-12-26 17:54:21+00:00,190.0,0.01,0.0,0.01,0.0,0.0,31.0,1778.0,0.6250037500000001,False,REGULAR,USD,2025-01-03,call
165,NVDA250103C00195000,2024-12-24 17:55:09+00:00,195.0,0.01,0.0,0.01,0.0,0.0,24.0,2193.0,0.6875031250000001,False,REGULAR,USD,2025-01-03,call
166,NVDA250103C00200000,2024-12-23 20:51:10+00:00,200.0,0.01,0.0,0.01,0.0,0.0,154.0,1738.0,0.7187528125,False,REGULAR,USD,2025-01-03,call
167,NVDA250103C00205000,2024-12-24 16:03:18+00:00,205.0,0.01,0.0,0.01,0.0,0.0,24.0,746.0,0.7812521875,False,REGULAR,USD,2025-01-03,call
168,NVDA250103C00210000,2024-12-23 20:06:02+00:00,210.0,0.01,0.0,0.01,0.0,0.0,5.0,108.0,0.8125018749999999,False,REGULAR,USD,2025-01-03,call
169,NVDA250103C00215000,2024-12-24 15:06:24+00:00,215.0,0.01,0.0,0.01,0.0,0.0,100.0,415.0,0.85937640625,False,REGULAR,USD,2025-01-03,call
170,NVDA250103C00220000,2024-12-23 14:54:09+00:00,220.0,0.01,0.0,0.01,0.0,0.0,5.0,457.0,0.9062509375,False,REGULAR,USD,2025-01-03,call
171,NVDA250103C00225000,2024-12-23 14:49:04+00:00,225.0,0.01,0.0,0.01,0.0,0.0,10.0,368.0,0.937500625,False,REGULAR,USD,2025-01-03,call
172,NVDA250103C00230000,2024-12-17 16:12:19+00:00,230.0,0.02,0.0,0.01,0.0,0.0,50.0,122.0,0.9687503125,False,REGULAR,USD,2025-01-03,call
173,NVDA250103C00235000,2024-12-19 19:31:14+00:00,235.0,0.01,0.0,0.01,0.0,0.0,26.0,190.0,1.0312548437500002,False,REGULAR,USD,2025-01-03,call
174,NVDA250103C00240000,2024-12-23 18:08:17+00:00,240.0,0.01,0.0,0.01,0.0,0.0,1.0,506.0,1.0625046875000002,False,REGULAR,USD,2025-01-03,call
175,NVDA250103C00245000,2024-12-23 16:56:03+00:00,245.0,0.01,0.0,0.01,0.0,0.0,1.0,685.0,1.09375453125,False,REGULAR,USD,2025-01-03,call
176,NVDA250103C00250000,2024-12-26 14:30:02+00:00,250.0,0.01,0.0,0.01,0.0,0.0,1.0,1017.0,1.125004375,False,REGULAR,USD,2025-01-03,call
177,NVDA250110C00050000,2024-12-24 16:20:46+00:00,50.0,91.46,89.9,90.3,0.0,0.0,3.0,86.0,2.0976610058593748,True,REGULAR,USD,2025-01-10,call
178,NVDA250110C00055000,2024-12-23 16:57:40+00:00,55.0,83.38,84.9,85.3,0.0,0.0,800.0,1205.0,1.9140629296875002,True,REGULAR,USD,2025-01-10,call
179,NVDA250110C00060000,2024-12-20 14:45:39+00:00,60.0,69.4,79.9,80.35,0.0,0.0,10.0,11.0,1.8339852050781247,True,REGULAR,USD,2025-01-10,call
180,NVDA250110C00070000,2024-12-26 19:09:59+00:00,70.0,70.25,69.9,70.4,7.0,11.067194,1.0,7.0,1.5859395703124997,True,REGULAR,USD,2025-01-10,call
181,NVDA250110C00075000,2024-12-20 20:59:45+00:00,75.0,60.28,64.95,65.4,0.0,0.0,10.0,4.0,1.44140904296875,True,REGULAR,USD,2025-01-10,call
182,NVDA250110C00080000,2024-12-24 15:50:35+00:00,80.0,60.92,59.95,60.45,0.0,0.0,41.0,41.0,0.9531254687499999,True,REGULAR,USD,2025-01-10,call
183,NVDA250110C00085000,2024-12-24 17:43:16+00:00,85.0,55.34,54.95,55.45,0.0,0.0,27.0,61.0,0.851563984375,True,REGULAR,USD,2025-01-10,call
184,NVDA250110C00090000,2024-12-26 15:14:26+00:00,90.0,48.5,50.05,50.5,-1.9199982,-3.8080091,5.0,159.0,0.9355475195312499,True,REGULAR,USD,2025-01-10,call
185,NVDA250110C00095000,2024-12-26 17:25:34+00:00,95.0,45.45,45.15,45.3,0.10000229,0.22051223,99.0,209.0,0.7500025,True,REGULAR,USD,2025-01-10,call
186,NVDA250110C00100000,2024-12-26 19:11:36+00:00,100.0,40.35,40.15,40.3,-0.8500023,-2.0631123,225.0,153.0,0.6601596484375001,True,REGULAR,USD,2025-01-10,call
187,NVDA250110C00101000,2024-12-26 15:21:35+00:00,101.0,37.3,39.15,39.35,-2.0,-5.0890584,59.0,38.0,0.6835969140625001,True,REGULAR,USD,2025-01-10,call
188,NVDA250110C00102000,2024-12-26 19:02:00+00:00,102.0,38.35,38.2,38.35,0.099998474,0.26143393,39.0,44.0,0.6953155468750001,True,REGULAR,USD,2025-01-10,call
189,NVDA250110C00103000,2024-12-26 19:02:00+00:00,103.0,37.35,37.15,37.35,-0.55000305,-1.4511954,111.0,14.0,0.648441015625,True,REGULAR,USD,2025-01-10,call
190,NVDA250110C00104000,2024-12-26 19:02:00+00:00,104.0,36.35,36.2,36.35,0.099998474,0.27585787,78.0,9.0,0.65820654296875,True,REGULAR,USD,2025-01-10,call
191,NVDA250110C00105000,2024-12-26 16:43:19+00:00,105.0,34.97,35.15,35.35,-0.579998,-1.6314994,48.0,78.0,0.6113320117187502,True,REGULAR,USD,2025-01-10,call
192,NVDA250110C00107000,2024-12-26 16:33:31+00:00,107.0,32.8,33.3,33.4,-0.75,-2.2354696,8.0,21.0,0.6621127539062501,True,REGULAR,USD,2025-01-10,call
193,NVDA250110C00108000,2024-12-26 16:21:22+00:00,108.0,31.8,32.2,32.45,-1.2000008,-3.636366,13.0,25.0,0.6250037500000001,True,REGULAR,USD,2025-01-10,call
194,NVDA250110C00109000,2024-12-26 19:11:18+00:00,109.0,31.46,31.2,31.35,-0.49000168,-1.5336516,35.0,39.0,0.5664105859375,True,REGULAR,USD,2025-01-10,call
195,NVDA250110C00110000,2024-12-26 17:49:10+00:00,110.0,29.94,30.1,30.4,0.040000916,0.13378233,26.0,211.0,0.523442265625,True,REGULAR,USD,2025-01-10,call
196,NVDA250110C00111000,2024-12-26 16:18:09+00:00,111.0,29.0,29.25,29.4,-1.3500004,-4.4481063,8.0,113.0,0.56836369140625,True,REGULAR,USD,2025-01-10,call
197,NVDA250110C00112000,2024-12-26 16:33:31+00:00,112.0,27.85,28.1,28.4,-1.8999996,-6.386554,7.0,22.0,0.5918009570312501,True,REGULAR,USD,2025-01-10,call
198,NVDA250110C00113000,2024-12-26 18:47:24+00:00,113.0,27.55,27.25,27.4,-0.5,-1.7825313,16.0,151.0,0.5312546875,True,REGULAR,USD,2025-01-10,call
199,NVDA250110C00114000,2024-12-26 16:18:09+00:00,114.0,26.05,26.3,26.45,-1.1000004,-4.051567,37.0,108.0,0.5400436621093752,True,REGULAR,USD,2025-01-10,call
200,NVDA250110C00115000,2024-12-26 17:06:30+00:00,115.0,25.31,25.3,25.45,-0.23999977,-0.9393338,16.0,415.0,0.5205126074218749,True,REGULAR,USD,2025-01-10,call
201,NVDA250110C00116000,2024-12-26 16:21:14+00:00,116.0,23.95,24.35,24.5,-1.8499985,-7.170537,6.0,104.0,0.5239305419921875,True,REGULAR,USD,2025-01-10,call
202,NVDA250110C00117000,2024-12-23 18:22:46+00:00,117.0,22.65,23.35,23.55,0.0,0.0,17.0,94.0,0.5141650146484374,True,REGULAR,USD,2025-01-10,call
203,NVDA250110C00118000,2024-12-26 18:34:49+00:00,118.0,22.6,22.35,22.55,-0.69999886,-3.004287,37.0,79.0,0.5283250292968751,True,REGULAR,USD,2025-01-10,call
204,NVDA250110C00119000,2024-12-24 17:21:02+00:00,119.0,22.45,21.35,21.6,0.0,0.0,10.0,91.0,0.5219774365234374,True,REGULAR,USD,2025-01-10,call
205,NVDA250110C00120000,2024-12-26 18:40:07+00:00,120.0,20.63,20.35,20.6,-0.13000107,-0.6262094,100.0,1117.0,0.5009815527343751,True,REGULAR,USD,2025-01-10,call
206,NVDA250110C00121000,2024-12-26 16:21:29+00:00,121.0,19.05,19.35,19.65,-1.210001,-5.972364,8.0,114.0,0.49268085449218757,True,REGULAR,USD,2025-01-10,call
207,NVDA250110C00122000,2024-12-26 19:02:00+00:00,122.0,18.7,18.5,18.7,0.45000076,2.4657576,20.0,168.0,0.48340360351562506,True,REGULAR,USD,2025-01-10,call
208,NVDA250110C00123000,2024-12-26 16:21:29+00:00,123.0,17.2,17.6,17.75,-0.29999924,-1.7142813,26.0,1003.0,0.4726615234375,True,REGULAR,USD,2025-01-10,call
209,NVDA250110C00124000,2024-12-26 19:25:48+00:00,124.0,16.75,16.7,16.85,-1.1499996,-6.424579,86.0,1146.0,0.47070841796875,True,REGULAR,USD,2025-01-10,call
210,NVDA250110C00125000,2024-12-26 19:26:17+00:00,125.0,15.9,15.75,15.85,-0.19000053,-1.180861,271.0,1998.0,0.44775942871093743,True,REGULAR,USD,2025-01-10,call
211,NVDA250110C00126000,2024-12-26 19:07:26+00:00,126.0,14.95,14.9,15.0,-0.3000002,-1.9672143,186.0,975.0,0.45166563964843753,True,REGULAR,USD,2025-01-10,call
212,NVDA250110C00127000,2024-12-26 19:19:26+00:00,127.0,14.1,14.0,14.1,-0.09999943,-0.7042213,236.0,1103.0,0.44385321777343745,True,REGULAR,USD,2025-01-10,call
213,NVDA250110C00128000,2024-12-26 19:08:35+00:00,128.0,13.2,13.15,13.25,-0.05000019,-0.37735993,215.0,1655.0,0.44165597412109375,True,REGULAR,USD,2025-01-10,call
214,NVDA250110C00129000,2024-12-26 19:29:35+00:00,129.0,12.4,12.25,12.4,-0.28999996,-2.2852638,634.0,1492.0,0.4370173486328125,True,REGULAR,USD,2025-01-10,call
215,NVDA250110C00130000,2024-12-26 19:03:35+00:00,130.0,11.45,11.45,11.55,-0.26000023,-2.2203264,556.0,3889.0,0.4299373413085938,True,REGULAR,USD,2025-01-10,call
216,NVDA250110C00131000,2024-12-26 19:36:45+00:00,131.0,10.65,10.6,10.65,-0.35000038,-3.1818216,219.0,2422.0,0.41480077392578124,True,REGULAR,USD,2025-01-10,call
217,NVDA250110C00132000,2024-12-26 19:34:50+00:00,132.0,9.92,9.85,9.9,-0.22999954,-2.2660055,252.0,2033.0,0.4155331884765625,True,REGULAR,USD,2025-01-10,call
218,NVDA250110C00133000,2024-12-26 19:37:54+00:00,133.0,9.1,9.05,9.15,-0.29999924,-3.1914814,254.0,2288.0,0.41309180664062495,True,REGULAR,USD,2025-01-10,call
219,NVDA250110C00134000,2024-12-26 19:18:47+00:00,134.0,8.5,8.35,8.4,-0.19999981,-2.2988484,368.0,3732.0,0.40796490478515623,True,REGULAR,USD,2025-01-10,call
220,NVDA250110C00135000,2024-12-26 19:35:41+00:00,135.0,7.7,7.6,7.7,-0.20000029,-2.531649,1165.0,7868.0,0.405279384765625,True,REGULAR,USD,2025-01-10,call
221,NVDA250110C00136000,2024-12-26 19:33:49+00:00,136.0,7.1,6.95,7.0,-0.20000029,-2.73973,514.0,3568.0,0.3996642065429688,True,REGULAR,USD,2025-01-10,call
222,NVDA250110C00137000,2024-12-26 19:36:45+00:00,137.0,6.35,6.35,6.4,-0.25,-3.7037036,497.0,1879.0,0.40039662109375,True,REGULAR,USD,2025-01-10,call
223,NVDA250110C00138000,2024-12-26 19:37:42+00:00,138.0,5.74,5.7,5.8,-0.25,-4.0983605,3671.0,2693.0,0.39819937744140627,True,REGULAR,USD,2025-01-10,call
224,NVDA250110C00139000,2024-12-26 19:33:50+00:00,139.0,5.25,5.1,5.2,-0.25,-4.5454545,1949.0,4602.0,0.3931945446777344,True,REGULAR,USD,2025-01-10,call
225,NVDA250110C00140000,2024-12-26 19:35:35+00:00,140.0,4.65,4.6,4.65,-0.3499999,-6.9999986,11331.0,21340.0,0.3895324719238281,True,REGULAR,USD,2025-01-10,call
226,NVDA250110C00141000,2024-12-26 19:36:05+00:00,141.0,4.15,4.15,4.2,-0.3499999,-7.7777762,2547.0,2573.0,0.39148557739257805,False,REGULAR,USD,2025-01-10,call
227,NVDA250110C00142000,2024-12-26 19:34:36+00:00,142.0,3.75,3.65,3.7,-0.25,-6.25,1363.0,3518.0,0.38623660644531244,False,REGULAR,USD,2025-01-10,call
228,NVDA250110C00143000,2024-12-26 19:37:10+00:00,143.0,3.26,3.25,3.3,-0.26999998,-7.6487246,1519.0,2447.0,0.3864807446289062,False,REGULAR,USD,2025-01-10,call
229,NVDA250110C00144000,2024-12-26 19:36:46+00:00,144.0,2.88,2.86,2.89,-0.26999998,-8.571427,1904.0,3077.0,0.3830628100585937,False,REGULAR,USD,2025-01-10,call
230,NVDA250110C00145000,2024-12-26 19:33:11+00:00,145.0,2.56,2.52,2.56,-0.24000001,-8.571428,8865.0,14506.0,0.383795224609375,False,REGULAR,USD,2025-01-10,call
231,NVDA250110C00146000,2024-12-26 19:28:28+00:00,146.0,2.25,2.2,2.23,-0.21000004,-8.536587,495.0,2486.0,0.3815979809570312,False,REGULAR,USD,2025-01-10,call
232,NVDA250110C00147000,2024-12-26 19:29:33+00:00,147.0,1.99,1.93,1.96,-0.16000009,-7.4418635,1175.0,2002.0,0.38233039550781245,False,REGULAR,USD,2025-01-10,call
233,NVDA250110C00148000,2024-12-26 19:37:09+00:00,148.0,1.7,1.68,1.7,-0.17999995,-9.625666,1154.0,4219.0,0.3813538427734374,False,REGULAR,USD,2025-01-10,call
234,NVDA250110C00149000,2024-12-26 19:29:19+00:00,149.0,1.52,1.46,1.49,-0.110000014,-6.7484674,534.0,9410.0,0.38281867187499996,False,REGULAR,USD,2025-01-10,call
235,NVDA250110C00150000,2024-12-26 19:37:42+00:00,150.0,1.28,1.27,1.28,-0.19000006,-12.925174,16567.0,24118.0,0.3815979809570312,False,REGULAR,USD,2025-01-10,call
236,NVDA250110C00152500,2024-12-26 19:26:28+00:00,152.5,0.9,0.89,0.91,-0.120000005,-11.764706,1674.0,4282.0,0.38623660644531244,False,REGULAR,USD,2025-01-10,call
237,NVDA250110C00155000,2024-12-26 19:34:04+00:00,155.0,0.64,0.61,0.63,-0.09000003,-12.328772,1118.0,11345.0,0.3891662646484375,False,REGULAR,USD,2025-01-10,call
238,NVDA250110C00157500,2024-12-26 19:35:11+00:00,157.5,0.43,0.42,0.44,-0.089999974,-17.307688,307.0,5637.0,0.39453730468750003,False,REGULAR,USD,2025-01-10,call
239,NVDA250110C00160000,2024-12-26 19:29:38+00:00,160.0,0.31,0.3,0.31,-0.03999999,-11.428569,2954.0,7985.0,0.4008848974609375,False,REGULAR,USD,2025-01-10,call
240,NVDA250110C00162500,2024-12-26 19:29:38+00:00,162.5,0.21,0.21,0.22,-0.049999997,-19.230768,218.0,1745.0,0.40820904296875,False,REGULAR,USD,2025-01-10,call
241,NVDA250110C00165000,2024-12-26 19:17:01+00:00,165.0,0.15,0.15,0.16,-0.030000001,-16.666666,793.0,3692.0,0.41699801757812494,False,REGULAR,USD,2025-01-10,call
242,NVDA250110C00167500,2024-12-26 19:36:47+00:00,167.5,0.12,0.11,0.12,-0.030000009,-20.000006,45.0,1287.0,0.42774009765625004,False,REGULAR,USD,2025-01-10,call
243,NVDA250110C00170000,2024-12-26 19:20:19+00:00,170.0,0.09,0.09,0.1,-0.009999998,-9.999997,397.0,1342.0,0.44434149414062496,False,REGULAR,USD,2025-01-10,call
244,NVDA250110C00175000,2024-12-26 19:36:47+00:00,175.0,0.05,0.05,0.06,-0.009999998,-14.285712,393.0,2253.0,0.46484910156250003,False,REGULAR,USD,2025-01-10,call
245,NVDA250110C00180000,2024-12-26 17:59:03+00:00,180.0,0.03,0.03,0.04,-0.020000001,-40.000004,124.0,2041.0,0.49023947265625006,False,REGULAR,USD,2025-01-10,call
246,NVDA250110C00185000,2024-12-26 18:30:40+00:00,185.0,0.03,0.02,0.03,-0.01,-25.0,438.0,601.0,0.507817421875,False,REGULAR,USD,2025-01-10,call
247,NVDA250110C00190000,2024-12-26 17:53:27+00:00,190.0,0.02,0.01,0.02,-0.01,-33.333336,32.0,1155.0,0.523442265625,False,REGULAR,USD,2025-01-10,call
248,NVDA250110C00195000,2024-12-26 17:51:48+00:00,195.0,0.02,0.01,0.02,-0.01,-33.333336,143.0,232.0,0.5625043750000001,False,REGULAR,USD,2025-01-10,call
249,NVDA250110C00200000,2024-12-26 16:22:06+00:00,200.0,0.01,0.01,0.02,-0.02,-66.66667,1.0,778.0,0.6015664843750002,False,REGULAR,USD,2025-01-10,call
250,NVDA250110C00205000,2024-12-26 16:14:01+00:00,205.0,0.01,0.01,0.02,0.0,0.0,383.0,220.0,0.64062859375,False,REGULAR,USD,2025-01-10,call
251,NVDA250110C00210000,2024-12-26 15:03:16+00:00,210.0,0.01,0.0,0.01,-0.01,-50.0,1.0,608.0,0.6093789062500001,False,REGULAR,USD,2025-01-10,call
252,NVDA250110C00215000,2024-12-26 14:41:01+00:00,215.0,0.01,0.0,0.01,-0.01,-50.0,7.0,87.0,0.64062859375,False,REGULAR,USD,2025-01-10,call
253,NVDA250110C00220000,2024-12-23 14:56:44+00:00,220.0,0.02,0.0,0.01,0.0,0.0,71.0,239.0,0.6718782812500002,False,REGULAR,USD,2025-01-10,call
254,NVDA250110C00225000,2024-12-24 16:32:52+00:00,225.0,0.01,0.0,0.01,0.0,0.0,1.0,88.0,0.70312796875,False,REGULAR,USD,2025-01-10,call
255,NVDA250110C00230000,2024-12-23 17:56:42+00:00,230.0,0.01,0.0,0.01,0.0,0.0,225.0,482.0,0.73437765625,False,REGULAR,USD,2025-01-10,call
256,NVDA250110C00235000,2024-12-23 15:51:48+00:00,235.0,0.01,0.0,0.01,0.0,0.0,382.0,401.0,0.7656273437500001,False,REGULAR,USD,2025-01-10,call
257,NVDA250110C00240000,2024-12-23 17:06:51+00:00,240.0,0.01,0.0,0.01,0.0,0.0,54.0,111.0,0.79687703125,False,REGULAR,USD,2025-01-10,call
258,NVDA250110C00245000,2024-12-26 14:41:08+00:00,245.0,0.01,0.0,0.01,0.0,0.0,6.0,235.0,0.8125018749999999,False,REGULAR,USD,2025-01-10,call
259,NVDA250110C00250000,2024-12-26 14:30:00+00:00,250.0,0.01,0.0,0.01,0.0,0.0,2.0,337.0,0.8437515624999999,False,REGULAR,USD,2025-01-10,call
260,NVDA250117C00000500,2024-12-26 18:36:00+00:00,0.5,139.6,139.1,139.55,-1.0899963,-0.7747504,25.0,63048.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17,call
261,NVDA250117C00001000,2024-12-26 15:27:53+00:00,1.0,138.09,138.6,139.25,-0.3500061,-0.2528215,2.0,5115.0,8.687504570312498,True,REGULAR,USD,2025-01-17,call
262,NVDA250117C00001500,2024-12-09 18:12:12+00:00,1.5,138.19,138.1,138.7,0.0,0.0,20.0,416.0,6.500001875000001,True,REGULAR,USD,2025-01-17,call
263,NVDA250117C00002000,2024-11-21 18:55:38+00:00,2.0,145.45,132.05,134.0,0.0,0.0,1.0,313.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17,call
264,NVDA250117C00002500,2024-12-03 18:41:48+00:00,2.5,136.64,137.1,137.75,0.0,0.0,5.0,222.0,6.687501640625001,True,REGULAR,USD,2025-01-17,call
265,NVDA250117C00003000,2024-12-09 17:36:21+00:00,3.0,136.01,136.6,137.25,0.0,0.0,1.0,8959.0,6.3437520703125,True,REGULAR,USD,2025-01-17,call
266,NVDA250117C00003500,2024-10-16 18:53:16+00:00,3.5,133.2,137.75,139.5,0.0,0.0,6.0,230.0,12.750002031250002,True,REGULAR,USD,2025-01-17,call
267,NVDA250117C00004000,2024-12-23 15:21:31+00:00,4.0,132.26,135.65,136.25,0.0,0.0,1.0,1091.0,5.7812527734375,True,REGULAR,USD,2025-01-17,call
268,NVDA250117C00004500,2024-09-13 19:32:10+00:00,4.5,114.55,128.25,130.75,0.0,0.0,3.0,256.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17,call
269,NVDA250117C00005000,2024-12-26 16:26:00+00:00,5.0,134.3,134.6,135.2,-1.3699951,-1.0097996,10.0,8670.0,4.62500421875,True,REGULAR,USD,2025-01-17,call
270,NVDA250117C00005500,2024-12-23 15:32:51+00:00,5.5,130.73,134.1,134.7,0.0,0.0,96.0,1038.0,4.437504453124999,True,REGULAR,USD,2025-01-17,call
271,NVDA250117C00006000,2024-12-26 16:51:09+00:00,6.0,133.4,133.6,134.2,1.769989,1.3446698,91.0,586.0,4.312504609374999,True,REGULAR,USD,2025-01-17,call
272,NVDA250117C00006500,2024-12-20 20:51:39+00:00,6.5,127.64,133.15,133.7,0.0,0.0,2.0,609.0,4.187504765625,True,REGULAR,USD,2025-01-17,call
273,NVDA250117C00007000,2024-12-04 14:37:50+00:00,7.0,134.53,132.6,133.2,0.0,0.0,10.0,1221.0,4.0937548828125,True,REGULAR,USD,2025-01-17,call
274,NVDA250117C00007500,2024-11-25 17:17:53+00:00,7.5,129.5,132.1,132.7,0.0,0.0,1.0,362.0,3.9843750390625,True,REGULAR,USD,2025-01-17,call
275,NVDA250117C00008000,2024-12-17 20:07:14+00:00,8.0,122.05,131.65,132.2,0.0,0.0,4.0,1611.0,3.9062502343750003,True,REGULAR,USD,2025-01-17,call
276,NVDA250117C00008500,2024-11-26 17:14:27+00:00,8.5,128.5,131.15,131.7,0.0,0.0,3.0,1534.0,3.81250046875,True,REGULAR,USD,2025-01-17,call
277,NVDA250117C00009000,2024-12-26 14:43:56+00:00,9.0,131.06,130.65,131.25,1.2099915,0.9318378,30.0,1891.0,4.343754570312499,True,REGULAR,USD,2025-01-17,call
278,NVDA250117C00009500,2024-08-30 14:52:07+00:00,9.5,110.44,111.7,112.5,0.0,0.0,5.0,3060.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17,call
279,NVDA250117C00010000,2024-12-26 16:37:15+00:00,10.0,129.55,129.8,130.25,2.050003,1.6078455,30.0,10614.0,4.17187978515625,True,REGULAR,USD,2025-01-17,call
280,NVDA250117C00010500,2024-12-17 15:09:31+00:00,10.5,117.7,129.15,129.75,0.0,0.0,4.0,2084.0,4.0781299023437505,True,REGULAR,USD,2025-01-17,call
281,NVDA250117C00011000,2024-12-26 15:55:30+00:00,11.0,128.3,128.7,129.25,-2.800003,-2.1357765,30.0,6321.0,4.007817490234375,True,REGULAR,USD,2025-01-17,call
282,NVDA250117C00011500,2024-12-11 14:42:29+00:00,11.5,124.17,128.2,128.75,0.0,0.0,1.0,1498.0,3.93750015625,True,REGULAR,USD,2025-01-17,call
283,NVDA250117C00012000,2024-12-19 15:47:23+00:00,12.0,119.34,127.65,128.3,0.0,0.0,83.0,5931.0,4.140629824218751,True,REGULAR,USD,2025-01-17,call
284,NVDA250117C00012500,2024-12-13 16:46:39+00:00,12.5,121.0,127.15,127.75,0.0,0.0,1.0,5090.0,3.7968755078125005,True,REGULAR,USD,2025-01-17,call
285,NVDA250117C00013000,2024-12-19 17:13:45+00:00,13.0,120.05,126.8,127.25,0.0,0.0,40.0,8802.0,3.7343756640625,True,REGULAR,USD,2025-01-17,call
286,NVDA250117C00013500,2024-10-30 19:42:01+00:00,13.5,126.6,124.35,125.5,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17,call
287,NVDA250117C00014000,2024-12-19 17:16:12+00:00,14.0,118.62,125.65,126.2,0.0,0.0,40.0,4345.0,3.1250021875,True,REGULAR,USD,2025-01-17,call
288,NVDA250117C00014500,2024-12-26 17:00:16+00:00,14.5,125.3,125.2,125.8,5.720001,4.7834096,5.0,1862.0,3.80468798828125,True,REGULAR,USD,2025-01-17,call
289,NVDA250117C00015000,2024-12-26 17:39:59+00:00,15.0,125.03,124.65,125.2,-1.0200043,-0.80920607,20.0,33307.0,3.031252421875,True,REGULAR,USD,2025-01-17,call
290,NVDA250117C00015500,2024-12-19 19:33:28+00:00,15.5,116.5,124.15,124.75,0.0,0.0,10.0,2351.0,3.44531388671875,True,REGULAR,USD,2025-01-17,call
291,NVDA250117C00016000,2024-12-24 15:51:31+00:00,16.0,125.1,123.7,124.2,0.0,0.0,1.0,3537.0,2.93750265625,True,REGULAR,USD,2025-01-17,call
